adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,Context,context,context_story,target_story,full_text,context_region_count,target_region_count,total_region_count,context_article_chunk_count,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,6,26,NP1,NP2-Causality,er,amb,"Klaus erzürnte Hans, weil er an dem Tag überfordert war und die Geduld verlor.",Wann war er überfordert? (an dem Tag / bei dem Auftritt),enraged,StimExp,7.0,25.0,-2.36,70,bestimmend,6.87,10.0,erzürnte,0.21,8.0,68.75,"Im_Büro herrschte an diesem_Tag ohnehin schon eine_angespannte_Atmosphäre.
Klaus erzürnte Hans,
weil_er an dem Tag überfordert_war und die_Geduld verlor.",Wann war er überfordert?,an dem Tag,bei dem Auftritt,,,F,Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre.,Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre.,Im_Büro herrschte an diesem_Tag ohnehin schon eine_angespannte_Atmosphäre.,"Klaus erzürnte Hans,
weil_er an dem Tag überfordert_war und die_Geduld verlor.","Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre. Klaus erzürnte Hans, weil er an dem Tag überfordert war und die Geduld verlor.",7,11,18,3,5,NP2,an dem Tag,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,26,NP1,NP2-Causality,sie,amb,"Sabine erzürnte Renate, weil sie an dem Tag überfordert war und die Geduld verlor.",Wann war sie überfordert? (an dem Tag / bei dem Auftritt),enraged,StimExp,7.0,25.0,-2.36,70,bestimmend,6.87,10.0,erzürnte,0.21,8.0,68.75,"Im_Büro herrschte an diesem_Tag ohnehin schon eine_angespannte_Atmosphäre.
Sabine erzürnte Renate,
weil_sie an dem Tag überfordert_war und die_Geduld verlor.",Wann war sie überfordert?,an dem Tag,bei dem Auftritt,,,F,Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre.,Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre.,Im_Büro herrschte an diesem_Tag ohnehin schon eine_angespannte_Atmosphäre.,"Sabine erzürnte Renate,
weil_sie an dem Tag überfordert_war und die_Geduld verlor.","Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre. Sabine erzürnte Renate, weil sie an dem Tag überfordert war und die Geduld verlor.",7,11,18,3,5,NP2,an dem Tag,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,26,NP1,NP2-Causality,er,er,"Sabine erzürnte Hans, weil er an dem Tag überfordert war und die Geduld verlor.",Wann war er überfordert? (an dem Tag / bei dem Auftritt),enraged,StimExp,7.0,25.0,-2.36,70,bestimmend,6.87,10.0,erzürnte,0.21,8.0,68.75,"Im_Büro herrschte an diesem_Tag ohnehin schon eine_angespannte_Atmosphäre.
Sabine erzürnte Hans,
weil_er an dem Tag überfordert_war und die_Geduld verlor.",Wann war er überfordert?,an dem Tag,bei dem Auftritt,,,F,Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre.,Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre.,Im_Büro herrschte an diesem_Tag ohnehin schon eine_angespannte_Atmosphäre.,"Sabine erzürnte Hans,
weil_er an dem Tag überfordert_war und die_Geduld verlor.","Im Büro herrschte an diesem Tag ohnehin schon eine angespannte Atmosphäre. Sabine erzürnte Hans, weil er an dem Tag überfordert war und die Geduld verlor.",7,11,18,3,5,NP2,an dem Tag,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,27,NP1,NP1-Causality,er,er,"Andreas imitierte Sarah, weil er in der Nacht strebsam war und jede Geste kopierte.",Wer imitierte Sarah? (Andreas / Johannes),echoed,AgP,6.0,33.0,0.36,72,höflich,5.82,7.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Andreas imitierte Sarah,
weil_er in der Nacht strebsam_war und jede_Geste kopierte.",Wer imitierte Sarah?,Andreas,Johannes,er,er,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Andreas imitierte Sarah,
weil_er in der Nacht strebsam_war und jede_Geste kopierte.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Andreas imitierte Sarah, weil er in der Nacht strebsam war und jede Geste kopierte.",8,11,19,2,2,NP1,Andreas,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,27,NP1,NP1-Causality,er,amb,"Andreas imitierte Jürgen, weil er in der Nacht strebsam war und jede Geste kopierte.",Wer imitierte Jürgen? (Andreas / Uwe),echoed,AgP,6.0,33.0,0.36,72,höflich,5.82,7.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Andreas imitierte Jürgen,
weil_er in der Nacht strebsam_war und jede_Geste kopierte.",Wer imitierte Jürgen?,Andreas,Uwe,er,er,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Andreas imitierte Jürgen,
weil_er in der Nacht strebsam_war und jede_Geste kopierte.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Andreas imitierte Jürgen, weil er in der Nacht strebsam war und jede Geste kopierte.",8,11,19,2,2,NP1,Andreas,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,27,NP1,NP1-Causality,sie,amb,"Lisa imitierte Sarah, weil sie in der Nacht strebsam war und jede Geste kopierte.",Wer imitierte Sarah? (Lisa / Johanna),echoed,AgP,6.0,33.0,0.36,72,höflich,5.82,7.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Lisa imitierte Sarah,
weil_sie in der Nacht strebsam_war und jede_Geste kopierte.",Wer imitierte Sarah?,Lisa,Johanna,sie,sie,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Lisa imitierte Sarah,
weil_sie in der Nacht strebsam_war und jede_Geste kopierte.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Lisa imitierte Sarah, weil sie in der Nacht strebsam war und jede Geste kopierte.",8,11,19,2,2,NP1,Lisa,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,27,NP1,NP1-Causality,sie,sie,"Lisa imitierte Jürgen, weil sie in der Nacht strebsam war und jede Geste kopierte.",Wer imitierte Jürgen? (Lisa / Franziska),echoed,AgP,6.0,33.0,0.36,72,höflich,5.82,7.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Lisa imitierte Jürgen,
weil_sie in der Nacht strebsam_war und jede_Geste kopierte.",Wer imitierte Jürgen?,Lisa,Franziska,sie,sie,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Lisa imitierte Jürgen,
weil_sie in der Nacht strebsam_war und jede_Geste kopierte.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Lisa imitierte Jürgen, weil sie in der Nacht strebsam war und jede Geste kopierte.",8,11,19,2,2,NP1,Lisa,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,27,NP1,NP2-Causality,sie,sie,"Andreas imitierte Sarah, weil sie in der Nacht angesehen war und als Vorbild galt.",Wer imitierte Sarah? (Andreas / Alexander),echoed,AgP,6.0,33.0,0.36,72,unerwartet,12.76,10.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Andreas imitierte Sarah,
weil_sie in der Nacht angesehen_war und als_Vorbild galt.",Wer imitierte Sarah?,Andreas,Alexander,er,er,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Andreas imitierte Sarah,
weil_sie in der Nacht angesehen_war und als_Vorbild galt.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Andreas imitierte Sarah, weil sie in der Nacht angesehen war und als Vorbild galt.",8,11,19,2,2,NP2,Andreas,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,27,NP1,NP2-Causality,er,amb,"Andreas imitierte Jürgen, weil er in der Nacht angesehen war und als Vorbild galt.",Wer imitierte Jürgen? (Andreas / Johannes),echoed,AgP,6.0,33.0,0.36,72,unerwartet,12.76,10.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Andreas imitierte Jürgen,
weil_er in der Nacht angesehen_war und als_Vorbild galt.",Wer imitierte Jürgen?,Andreas,Johannes,er,er,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Andreas imitierte Jürgen,
weil_er in der Nacht angesehen_war und als_Vorbild galt.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Andreas imitierte Jürgen, weil er in der Nacht angesehen war und als Vorbild galt.",8,11,19,2,2,NP2,Andreas,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,27,NP1,NP2-Causality,sie,amb,"Lisa imitierte Sarah, weil sie in der Nacht angesehen war und als Vorbild galt.",Wer imitierte Sarah? (Lisa / Daniela),echoed,AgP,6.0,33.0,0.36,72,unerwartet,12.76,10.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Lisa imitierte Sarah,
weil_sie in der Nacht angesehen_war und als_Vorbild galt.",Wer imitierte Sarah?,Lisa,Daniela,sie,sie,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Lisa imitierte Sarah,
weil_sie in der Nacht angesehen_war und als_Vorbild galt.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Lisa imitierte Sarah, weil sie in der Nacht angesehen war und als Vorbild galt.",8,11,19,2,2,NP2,Lisa,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,27,NP1,NP2-Causality,er,er,"Lisa imitierte Jürgen, weil er in der Nacht angesehen war und als Vorbild galt.",Wer imitierte Jürgen? (Lisa / Susanne),echoed,AgP,6.0,33.0,0.36,72,unerwartet,12.76,10.0,imitierte,5.39,9.0,50.0,"Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.
Lisa imitierte Jürgen,
weil_er in der Nacht angesehen_war und als_Vorbild galt.",Wer imitierte Jürgen?,Lisa,Susanne,sie,sie,F,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend.,Bei einer_nächtlichen_Probe für eine_bevorstehende_Aufführung waren mehrere Personen anwesend.,"Lisa imitierte Jürgen,
weil_er in der Nacht angesehen_war und als_Vorbild galt.","Bei einer nächtlichen Probe für eine bevorstehende Aufführung waren mehrere Personen anwesend. Lisa imitierte Jürgen, weil er in der Nacht angesehen war und als Vorbild galt.",8,11,19,2,2,NP2,Lisa,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,28,NP1,NP1-Causality,er,er,"Martin verführte Linda, weil er an dem Morgen romantisch war und ein Date plante.",Was plante er? (ein Date / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,verantwortlich,77.38,14.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martin verführte Linda,
weil_er an dem Morgen romantisch_war und ein_Date plante.",Was plante er?,ein Date,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martin verführte Linda,
weil_er an dem Morgen romantisch_war und ein_Date plante.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martin verführte Linda, weil er an dem Morgen romantisch war und ein Date plante.",10,11,21,4,6,NP1,ein Date,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,28,NP1,NP1-Causality,er,amb,"Martin verführte Karl, weil er an dem Morgen romantisch war und ein Date plante.",Was plante er? (ein Date / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,verantwortlich,77.38,14.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martin verführte Karl,
weil_er an dem Morgen romantisch_war und ein_Date plante.",Was plante er?,ein Date,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martin verführte Karl,
weil_er an dem Morgen romantisch_war und ein_Date plante.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martin verführte Karl, weil er an dem Morgen romantisch war und ein Date plante.",10,11,21,4,6,NP1,ein Date,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,28,NP1,NP1-Causality,sie,amb,"Martina verführte Linda, weil sie an dem Morgen romantisch war und ein Date plante.",Was plante sie? (ein Date / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,verantwortlich,77.38,14.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martina verführte Linda,
weil_sie an dem Morgen romantisch_war und ein_Date plante.",Was plante sie?,ein Date,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martina verführte Linda,
weil_sie an dem Morgen romantisch_war und ein_Date plante.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martina verführte Linda, weil sie an dem Morgen romantisch war und ein Date plante.",10,11,21,4,6,NP1,ein Date,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,28,NP1,NP1-Causality,sie,sie,"Martina verführte Karl, weil sie an dem Morgen romantisch war und ein Date plante.",Was plante sie? (ein Date / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,verantwortlich,77.38,14.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martina verführte Karl,
weil_sie an dem Morgen romantisch_war und ein_Date plante.",Was plante sie?,ein Date,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martina verführte Karl,
weil_sie an dem Morgen romantisch_war und ein_Date plante.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martina verführte Karl, weil sie an dem Morgen romantisch war und ein Date plante.",10,11,21,4,6,NP1,ein Date,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,28,NP1,NP2-Causality,sie,sie,"Martin verführte Linda, weil sie an dem Morgen empfänglich war und eine Beziehung suchte.",Was suchte sie? (eine Beziehung / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,unselbständig,2.71,13.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martin verführte Linda,
weil_sie an dem Morgen empfänglich_war und eine_Beziehung suchte.",Was suchte sie?,eine Beziehung,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martin verführte Linda,
weil_sie an dem Morgen empfänglich_war und eine_Beziehung suchte.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martin verführte Linda, weil sie an dem Morgen empfänglich war und eine Beziehung suchte.",10,11,21,4,6,NP2,eine Beziehung,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,28,NP1,NP2-Causality,er,amb,"Martin verführte Karl, weil er an dem Morgen empfänglich war und eine Beziehung suchte.",Was suchte er? (eine Beziehung / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,unselbständig,2.71,13.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martin verführte Karl,
weil_er an dem Morgen empfänglich_war und eine_Beziehung suchte.",Was suchte er?,eine Beziehung,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martin verführte Karl,
weil_er an dem Morgen empfänglich_war und eine_Beziehung suchte.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martin verführte Karl, weil er an dem Morgen empfänglich war und eine Beziehung suchte.",10,11,21,4,6,NP2,eine Beziehung,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,28,NP1,NP2-Causality,sie,amb,"Martina verführte Linda, weil sie an dem Morgen empfänglich war und eine Beziehung suchte.",Was suchte sie? (eine Beziehung / die Stabilität),enticed,StimExp,7.0,3.0,1.0,70,unselbständig,2.71,13.0,verführte,1.59,6.0,87.5,"Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.
Martina verführte Linda,
weil_sie an dem Morgen empfänglich_war und eine_Beziehung suchte.",Was suchte sie?,eine Beziehung,die Stabilität,,,F,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee.,Nach einem_ersten_Kennenlernen über eine_Dating-App verabredete man sich am_nächsten_Morgen zu einem_Kaffee.,"Martina verführte Linda,
weil_sie an dem Morgen empfänglich_war und eine_Beziehung suchte.","Nach einem ersten Kennenlernen über eine Dating-App verabredete man sich am nächsten Morgen zu einem Kaffee. Martina verführte Linda, weil sie an dem Morgen empfänglich war und eine Beziehung suchte.",10,11,21,4,6,NP2,eine Beziehung,left,F,F,False,female,female,both_female,NP2-Causality
